pid,gid,1fuel_gas,1fuel_elec_foss,1fuel_elec_renew,2access,3chargtime,4drivrange,5fuelcost,6price,choice
184,736,0,0,1,70,15,300,0.52,257619,0
184,736,1,0,0,40,60,500,0.52,373584,0
184,736,0,1,0,40,15,200,1.29,257619,0
185,737,0,1,0,100,60,500,0.26,257619,1
185,737,0,0,1,10,15,200,0.26,373584,0
185,737,0,0,1,70,60,200,1.29,412190,0
185,737,0,1,0,70,40,200,1.03,373584,0
185,738,1,0,0,100,240,200,0.52,257619,0
185,738,0,0,1,100,40,300,1.29,373584,1
185,738,1,0,0,10,60,300,1.03,257619,0
185,738,0,1,0,10,240,300,0.52,412190,0
185,739,0,0,1,40,240,500,1.03,257619,0
185,739,1,0,0,40,40,300,0.26,412190,1
185,739,1,0,0,70,240,500,1.29,373584,0
185,739,0,0,1,10,60,500,0.52,257619,0
185,740,1,0,0,100,15,500,1.03,412190,0
185,740,0,0,1,70,15,300,0.52,257619,1
185,740,1,0,0,40,60,500,0.52,373584,0
185,740,0,1,0,40,15,200,1.29,257619,0
186,741,0,1,0,100,60,500,0.26,257619,0
186,741,0,0,1,10,15,200,0.26,373584,1
186,741,0,0,1,70,60,200,1.29,412190,0
186,741,0,1,0,70,40,200,1.03,373584,0
186,742,1,0,0,100,240,200,0.52,257619,1
186,742,0,0,1,100,40,300,1.29,373584,0
186,742,1,0,0,10,60,300,1.03,257619,0
186,742,0,1,0,10,240,300,0.52,412190,0
186,743,0,0,1,40,240,500,1.03,257619,0
186,743,1,0,0,40,40,300,0.26,412190,1
186,743,1,0,0,70,240,500,1.29,373584,0
186,743,0,0,1,10,60,500,0.52,257619,0
186,744,1,0,0,100,15,500,1.03,412190,0
186,744,0,0,1,70,15,300,0.52,257619,0
186,744,1,0,0,40,60,500,0.52,373584,0
186,744,0,1,0,40,15,200,1.29,257619,1
187,745,0,1,0,100,60,500,0.26,257619,1
187,745,0,0,1,10,15,200,0.26,373584,0
187,745,0,0,1,70,60,200,1.29,412190,0
187,745,0,1,0,70,40,200,1.03,373584,0
187,746,1,0,0,100,240,200,0.52,257619,0
187,746,0,0,1,100,40,300,1.29,373584,1
187,746,1,0,0,10,60,300,1.03,257619,0
187,746,0,1,0,10,240,300,0.52,412190,0
187,747,0,0,1,40,240,500,1.03,257619,0
187,747,1,0,0,40,40,300,0.26,412190,0
187,747,1,0,0,70,240,500,1.29,373584,0
187,747,0,0,1,10,60,500,0.52,257619,1
187,748,1,0,0,100,15,500,1.03,412190,0
187,748,0,0,1,70,15,300,0.52,257619,1
187,748,1,0,0,40,60,500,0.52,373584,0
187,748,0,1,0,40,15,200,1.29,257619,0
188,749,0,1,0,100,60,500,0.26,257619,1
188,749,0,0,1,10,15,200,0.26,373584,0
188,749,0,0,1,70,60,200,1.29,412190,0
188,749,0,1,0,70,40,200,1.03,373584,0
188,750,1,0,0,100,240,200,0.52,257619,0
188,750,0,0,1,100,40,300,1.29,373584,0
188,750,1,0,0,10,60,300,1.03,257619,1
188,750,0,1,0,10,240,300,0.52,412190,0
188,751,0,0,1,40,240,500,1.03,257619,0
188,751,1,0,0,40,40,300,0.26,412190,0
188,751,1,0,0,70,240,500,1.29,373584,0
188,751,0,0,1,10,60,500,0.52,257619,1
188,752,1,0,0,100,15,500,1.03,412190,0
188,752,0,0,1,70,15,300,0.52,257619,1
188,752,1,0,0,40,60,500,0.52,373584,0
188,752,0,1,0,40,15,200,1.29,257619,0
189,753,0,1,0,100,60,500,0.26,257619,1
189,753,0,0,1,10,15,200,0.26,373584,0
189,753,0,0,1,70,60,200,1.29,412190,0
189,753,0,1,0,70,40,200,1.03,373584,0
189,754,1,0,0,100,240,200,0.52,257619,0
189,754,0,0,1,100,40,300,1.29,373584,0
189,754,1,0,0,10,60,300,1.03,257619,1
189,754,0,1,0,10,240,300,0.52,412190,0
189,755,0,0,1,40,240,500,1.03,257619,0
189,755,1,0,0,40,40,300,0.26,412190,0
189,755,1,0,0,70,240,500,1.29,373584,0
189,755,0,0,1,10,60,500,0.52,257619,1
189,756,1,0,0,100,15,500,1.03,412190,0
189,756,0,0,1,70,15,300,0.52,257619,1
189,756,1,0,0,40,60,500,0.52,373584,0
189,756,0,1,0,40,15,200,1.29,257619,0
190,757,0,1,0,100,60,500,0.26,257619,0
190,757,0,0,1,10,15,200,0.26,373584,1
190,757,0,0,1,70,60,200,1.29,412190,0
190,757,0,1,0,70,40,200,1.03,373584,0
190,758,1,0,0,100,240,200,0.52,257619,0
190,758,0,0,1,100,40,300,1.29,373584,1
190,758,1,0,0,10,60,300,1.03,257619,0
190,758,0,1,0,10,240,300,0.52,412190,0
190,759,0,0,1,40,240,500,1.03,257619,0
190,759,1,0,0,40,40,300,0.26,412190,1
190,759,1,0,0,70,240,500,1.29,373584,0
190,759,0,0,1,10,60,500,0.52,257619,0
190,760,1,0,0,100,15,500,1.03,412190,0
190,760,0,0,1,70,15,300,0.52,257619,1
190,760,1,0,0,40,60,500,0.52,373584,0
190,760,0,1,0,40,15,200,1.29,257619,0
191,761,0,1,0,100,60,500,0.26,257619,1
191,761,0,0,1,10,15,200,0.26,373584,0
191,761,0,0,1,70,60,200,1.29,412190,0
191,761,0,1,0,70,40,200,1.03,373584,0
191,762,1,0,0,100,240,200,0.52,257619,1
191,762,0,0,1,100,40,300,1.29,373584,0
191,762,1,0,0,10,60,300,1.03,257619,0
191,762,0,1,0,10,240,300,0.52,412190,0
191,763,0,0,1,40,240,500,1.03,257619,0
191,763,1,0,0,40,40,300,0.26,412190,1
191,763,1,0,0,70,240,500,1.29,373584,0
191,763,0,0,1,10,60,500,0.52,257619,0
191,764,1,0,0,100,15,500,1.03,412190,0
191,764,0,0,1,70,15,300,0.52,257619,1
191,764,1,0,0,40,60,500,0.52,373584,0
191,764,0,1,0,40,15,200,1.29,257619,0
192,765,0,1,0,100,60,500,0.26,257619,0
192,765,0,0,1,10,15,200,0.26,373584,1
192,765,0,0,1,70,60,200,1.29,412190,0
192,765,0,1,0,70,40,200,1.03,373584,0
192,766,1,0,0,100,240,200,0.52,257619,1
192,766,0,0,1,100,40,300,1.29,373584,0
192,766,1,0,0,10,60,300,1.03,257619,0
192,766,0,1,0,10,240,300,0.52,412190,0
192,767,0,0,1,40,240,500,1.03,257619,0
192,767,1,0,0,40,40,300,0.26,412190,1
192,767,1,0,0,70,240,500,1.29,373584,0
192,767,0,0,1,10,60,500,0.52,257619,0
192,768,1,0,0,100,15,500,1.03,412190,0
192,768,0,0,1,70,15,300,0.52,257619,0
192,768,1,0,0,40,60,500,0.52,373584,1
192,768,0,1,0,40,15,200,1.29,257619,0
193,769,0,1,0,100,60,500,0.26,257619,1
193,769,0,0,1,10,15,200,0.26,373584,0
193,769,0,0,1,70,60,200,1.29,412190,0
193,769,0,1,0,70,40,200,1.03,373584,0
193,770,1,0,0,100,240,200,0.52,257619,1
193,770,0,0,1,100,40,300,1.29,373584,0
193,770,1,0,0,10,60,300,1.03,257619,0
193,770,0,1,0,10,240,300,0.52,412190,0
193,771,0,0,1,40,240,500,1.03,257619,1
193,771,1,0,0,40,40,300,0.26,412190,0
193,771,1,0,0,70,240,500,1.29,373584,0
193,771,0,0,1,10,60,500,0.52,257619,0
193,772,1,0,0,100,15,500,1.03,412190,0
193,772,0,0,1,70,15,300,0.52,257619,1
193,772,1,0,0,40,60,500,0.52,373584,0
193,772,0,1,0,40,15,200,1.29,257619,0
194,773,0,1,0,100,60,500,0.26,257619,0
194,773,0,0,1,10,15,200,0.26,373584,1
194,773,0,0,1,70,60,200,1.29,412190,0
194,773,0,1,0,70,40,200,1.03,373584,0
194,774,1,0,0,100,240,200,0.52,257619,0
194,774,0,0,1,100,40,300,1.29,373584,1
194,774,1,0,0,10,60,300,1.03,257619,0
194,774,0,1,0,10,240,300,0.52,412190,0
194,775,0,0,1,40,240,500,1.03,257619,0
194,775,1,0,0,40,40,300,0.26,412190,1
194,775,1,0,0,70,240,500,1.29,373584,0
194,775,0,0,1,10,60,500,0.52,257619,0
194,776,1,0,0,100,15,500,1.03,412190,0
194,776,0,0,1,70,15,300,0.52,257619,1
194,776,1,0,0,40,60,500,0.52,373584,0
194,776,0,1,0,40,15,200,1.29,257619,0
195,777,0,1,0,100,60,500,0.26,257619,0
195,777,0,0,1,10,15,200,0.26,373584,1
195,777,0,0,1,70,60,200,1.29,412190,0
195,777,0,1,0,70,40,200,1.03,373584,0
195,778,1,0,0,100,240,200,0.52,257619,0
195,778,0,0,1,100,40,300,1.29,373584,1
195,778,1,0,0,10,60,300,1.03,257619,0
195,778,0,1,0,10,240,300,0.52,412190,0
195,779,0,0,1,40,240,500,1.03,257619,0
195,779,1,0,0,40,40,300,0.26,412190,0
195,779,1,0,0,70,240,500,1.29,373584,0
195,779,0,0,1,10,60,500,0.52,257619,1
195,780,1,0,0,100,15,500,1.03,412190,0
195,780,0,0,1,70,15,300,0.52,257619,1
195,780,1,0,0,40,60,500,0.52,373584,0
195,780,0,1,0,40,15,200,1.29,257619,0
196,781,0,1,0,100,60,500,0.26,257619,1
196,781,0,0,1,10,15,200,0.26,373584,0
196,781,0,0,1,70,60,200,1.29,412190,0
196,781,0,1,0,70,40,200,1.03,373584,0
196,782,1,0,0,100,240,200,0.52,257619,1
196,782,0,0,1,100,40,300,1.29,373584,0
196,782,1,0,0,10,60,300,1.03,257619,0
196,782,0,1,0,10,240,300,0.52,412190,0
196,783,0,0,1,40,240,500,1.03,257619,0
196,783,1,0,0,40,40,300,0.26,412190,1
196,783,1,0,0,70,240,500,1.29,373584,0
196,783,0,0,1,10,60,500,0.52,257619,0
196,784,1,0,0,100,15,500,1.03,412190,0
196,784,0,0,1,70,15,300,0.52,257619,0
196,784,1,0,0,40,60,500,0.52,373584,1
196,784,0,1,0,40,15,200,1.29,257619,0
197,785,0,1,0,100,60,500,0.26,257619,1
197,785,0,0,1,10,15,200,0.26,373584,0
197,785,0,0,1,70,60,200,1.29,412190,0
197,785,0,1,0,70,40,200,1.03,373584,0
197,786,1,0,0,100,240,200,0.52,257619,1
197,786,0,0,1,100,40,300,1.29,373584,0
197,786,1,0,0,10,60,300,1.03,257619,0
197,786,0,1,0,10,240,300,0.52,412190,0
197,787,0,0,1,40,240,500,1.03,257619,1
197,787,1,0,0,40,40,300,0.26,412190,0
197,787,1,0,0,70,240,500,1.29,373584,0
197,787,0,0,1,10,60,500,0.52,257619,0
197,788,1,0,0,100,15,500,1.03,412190,0
197,788,0,0,1,70,15,300,0.52,257619,0
197,788,1,0,0,40,60,500,0.52,373584,0
197,788,0,1,0,40,15,200,1.29,257619,1
198,789,0,1,0,100,60,500,0.26,257619,1
198,789,0,0,1,10,15,200,0.26,373584,0
198,789,0,0,1,70,60,200,1.29,412190,0
198,789,0,1,0,70,40,200,1.03,373584,0
198,790,1,0,0,100,240,200,0.52,257619,1
198,790,0,0,1,100,40,300,1.29,373584,0
198,790,1,0,0,10,60,300,1.03,257619,0
198,790,0,1,0,10,240,300,0.52,412190,0
198,791,0,0,1,40,240,500,1.03,257619,1
198,791,1,0,0,40,40,300,0.26,412190,0
198,791,1,0,0,70,240,500,1.29,373584,0
198,791,0,0,1,10,60,500,0.52,257619,0
198,792,1,0,0,100,15,500,1.03,412190,1
198,792,0,0,1,70,15,300,0.52,257619,0
198,792,1,0,0,40,60,500,0.52,373584,0
198,792,0,1,0,40,15,200,1.29,257619,0
199,793,0,1,0,100,60,500,0.26,257619,1
199,793,0,0,1,10,15,200,0.26,373584,0
199,793,0,0,1,70,60,200,1.29,412190,0
199,793,0,1,0,70,40,200,1.03,373584,0
199,794,1,0,0,100,240,200,0.52,257619,1
199,794,0,0,1,100,40,300,1.29,373584,0
199,794,1,0,0,10,60,300,1.03,257619,0
199,794,0,1,0,10,240,300,0.52,412190,0
199,795,0,0,1,40,240,500,1.03,257619,1
199,795,1,0,0,40,40,300,0.26,412190,0
199,795,1,0,0,70,240,500,1.29,373584,0
199,795,0,0,1,10,60,500,0.52,257619,0
199,796,1,0,0,100,15,500,1.03,412190,1
199,796,0,0,1,70,15,300,0.52,257619,0
199,796,1,0,0,40,60,500,0.52,373584,0
199,796,0,1,0,40,15,200,1.29,257619,0
200,797,0,1,0,100,60,500,0.26,257619,1
200,797,0,0,1,10,15,200,0.26,373584,0
200,797,0,0,1,70,60,200,1.29,412190,0
200,797,0,1,0,70,40,200,1.03,373584,0
200,798,1,0,0,100,240,200,0.52,257619,0
200,798,0,0,1,100,40,300,1.29,373584,0
200,798,1,0,0,10,60,300,1.03,257619,1
200,798,0,1,0,10,240,300,0.52,412190,0
200,799,0,0,1,40,240,500,1.03,257619,0
200,799,1,0,0,40,40,300,0.26,412190,1
200,799,1,0,0,70,240,500,1.29,373584,0
200,799,0,0,1,10,60,500,0.52,257619,0
200,800,1,0,0,100,15,500,1.03,412190,0
200,800,0,0,1,70,15,300,0.52,257619,1
200,800,1,0,0,40,60,500,0.52,373584,0
200,800,0,1,0,40,15,200,1.29,257619,0
201,801,0,1,0,100,60,500,0.26,257619,1
201,801,0,0,1,10,15,200,0.26,373584,0
201,801,0,0,1,70,60,200,1.29,412190,0
201,801,0,1,0,70,40,200,1.03,373584,0
201,802,1,0,0,100,240,200,0.52,257619,1
201,802,0,0,1,100,40,300,1.29,373584,0
201,802,1,0,0,10,60,300,1.03,257619,0
201,802,0,1,0,10,240,300,0.52,412190,0
201,803,0,0,1,40,240,500,1.03,257619,1
201,803,1,0,0,40,40,300,0.26,412190,0
201,803,1,0,0,70,240,500,1.29,373584,0
201,803,0,0,1,10,60,500,0.52,257619,0
201,804,1,0,0,100,15,500,1.03,412190,1
201,804,0,0,1,70,15,300,0.52,257619,0
201,804,1,0,0,40,60,500,0.52,373584,0
201,804,0,1,0,40,15,200,1.29,257619,0
202,805,0,1,0,100,60,500,0.26,257619,1
202,805,0,0,1,10,15,200,0.26,373584,0
202,805,0,0,1,70,60,200,1.29,412190,0
202,805,0,1,0,70,40,200,1.03,373584,0
202,806,1,0,0,100,240,200,0.52,257619,1
202,806,0,0,1,100,40,300,1.29,373584,0
202,806,1,0,0,10,60,300,1.03,257619,0
202,806,0,1,0,10,240,300,0.52,412190,0
202,807,0,0,1,40,240,500,1.03,257619,0
202,807,1,0,0,40,40,300,0.26,412190,0
202,807,1,0,0,70,240,500,1.29,373584,0
202,807,0,0,1,10,60,500,0.52,257619,1
202,808,1,0,0,100,15,500,1.03,412190,0
202,808,0,0,1,70,15,300,0.52,257619,1
202,808,1,0,0,40,60,500,0.52,373584,0
202,808,0,1,0,40,15,200,1.29,257619,0
203,809,0,1,0,100,60,500,0.26,257619,1
203,809,0,0,1,10,15,200,0.26,373584,0
203,809,0,0,1,70,60,200,1.29,412190,0
203,809,0,1,0,70,40,200,1.03,373584,0
203,810,1,0,0,100,240,200,0.52,257619,0
203,810,0,0,1,100,40,300,1.29,373584,0
203,810,1,0,0,10,60,300,1.03,257619,0
203,810,0,1,0,10,240,300,0.52,412190,1
203,811,0,0,1,40,240,500,1.03,257619,0
203,811,1,0,0,40,40,300,0.26,412190,1
203,811,1,0,0,70,240,500,1.29,373584,0
203,811,0,0,1,10,60,500,0.52,257619,0
203,812,1,0,0,100,15,500,1.03,412190,0
203,812,0,0,1,70,15,300,0.52,257619,0
203,812,1,0,0,40,60,500,0.52,373584,1
203,812,0,1,0,40,15,200,1.29,257619,0
204,813,0,1,0,100,60,500,0.26,257619,0
204,813,0,0,1,10,15,200,0.26,373584,0
204,813,0,0,1,70,60,200,1.29,412190,1
204,813,0,1,0,70,40,200,1.03,373584,0
204,814,1,0,0,100,240,200,0.52,257619,0
204,814,0,0,1,100,40,300,1.29,373584,0
204,814,1,0,0,10,60,300,1.03,257619,1
204,814,0,1,0,10,240,300,0.52,412190,0
204,815,0,0,1,40,240,500,1.03,257619,0
204,815,1,0,0,40,40,300,0.26,412190,0
204,815,1,0,0,70,240,500,1.29,373584,1
204,815,0,0,1,10,60,500,0.52,257619,0
204,816,1,0,0,100,15,500,1.03,412190,0
204,816,0,0,1,70,15,300,0.52,257619,0
204,816,1,0,0,40,60,500,0.52,373584,1
204,816,0,1,0,40,15,200,1.29,257619,0
205,817,0,1,0,100,60,500,0.26,257619,1
205,817,0,0,1,10,15,200,0.26,373584,0
205,817,0,0,1,70,60,200,1.29,412190,0
205,817,0,1,0,70,40,200,1.03,373584,0
205,818,1,0,0,100,240,200,0.52,257619,1
205,818,0,0,1,100,40,300,1.29,373584,0
205,818,1,0,0,10,60,300,1.03,257619,0
205,818,0,1,0,10,240,300,0.52,412190,0
205,819,0,0,1,40,240,500,1.03,257619,0
205,819,1,0,0,40,40,300,0.26,412190,0
205,819,1,0,0,70,240,500,1.29,373584,0
205,819,0,0,1,10,60,500,0.52,257619,1
205,820,1,0,0,100,15,500,1.03,412190,1
205,820,0,0,1,70,15,300,0.52,257619,0
205,820,1,0,0,40,60,500,0.52,373584,0
205,820,0,1,0,40,15,200,1.29,257619,0
206,821,0,1,0,100,60,500,0.26,257619,1
206,821,0,0,1,10,15,200,0.26,373584,0
206,821,0,0,1,70,60,200,1.29,412190,0
206,821,0,1,0,70,40,200,1.03,373584,0
206,822,1,0,0,100,240,200,0.52,257619,0
206,822,0,0,1,100,40,300,1.29,373584,0
206,822,1,0,0,10,60,300,1.03,257619,1
206,822,0,1,0,10,240,300,0.52,412190,0
206,823,0,0,1,40,240,500,1.03,257619,1
206,823,1,0,0,40,40,300,0.26,412190,0
206,823,1,0,0,70,240,500,1.29,373584,0
206,823,0,0,1,10,60,500,0.52,257619,0
206,824,1,0,0,100,15,500,1.03,412190,0
206,824,0,0,1,70,15,300,0.52,257619,1
206,824,1,0,0,40,60,500,0.52,373584,0
206,824,0,1,0,40,15,200,1.29,257619,0
207,825,0,1,0,100,60,500,0.26,257619,1
207,825,0,0,1,10,15,200,0.26,373584,0
207,825,0,0,1,70,60,200,1.29,412190,0
207,825,0,1,0,70,40,200,1.03,373584,0
207,826,1,0,0,100,240,200,0.52,257619,0
207,826,0,0,1,100,40,300,1.29,373584,1
207,826,1,0,0,10,60,300,1.03,257619,0
207,826,0,1,0,10,240,300,0.52,412190,0
207,827,0,0,1,40,240,500,1.03,257619,0
207,827,1,0,0,40,40,300,0.26,412190,1
207,827,1,0,0,70,240,500,1.29,373584,0
207,827,0,0,1,10,60,500,0.52,257619,0
207,828,1,0,0,100,15,500,1.03,412190,1
207,828,0,0,1,70,15,300,0.52,257619,0
207,828,1,0,0,40,60,500,0.52,373584,0
207,828,0,1,0,40,15,200,1.29,257619,0
208,829,0,1,0,100,60,500,0.26,257619,0
208,829,0,0,1,10,15,200,0.26,373584,1
208,829,0,0,1,70,60,200,1.29,412190,0
208,829,0,1,0,70,40,200,1.03,373584,0
208,830,1,0,0,100,240,200,0.52,257619,1
208,830,0,0,1,100,40,300,1.29,373584,0
208,830,1,0,0,10,60,300,1.03,257619,0
208,830,0,1,0,10,240,300,0.52,412190,0
208,831,0,0,1,40,240,500,1.03,257619,1
208,831,1,0,0,40,40,300,0.26,412190,0
208,831,1,0,0,70,240,500,1.29,373584,0
208,831,0,0,1,10,60,500,0.52,257619,0
208,832,1,0,0,100,15,500,1.03,412190,0
208,832,0,0,1,70,15,300,0.52,257619,1
208,832,1,0,0,40,60,500,0.52,373584,0
208,832,0,1,0,40,15,200,1.29,257619,0
209,833,0,1,0,100,60,500,0.26,257619,1
209,833,0,0,1,10,15,200,0.26,373584,0
209,833,0,0,1,70,60,200,1.29,412190,0
209,833,0,1,0,70,40,200,1.03,373584,0
209,834,1,0,0,100,240,200,0.52,257619,1
209,834,0,0,1,100,40,300,1.29,373584,0
209,834,1,0,0,10,60,300,1.03,257619,0
209,834,0,1,0,10,240,300,0.52,412190,0
209,835,0,0,1,40,240,500,1.03,257619,0
209,835,1,0,0,40,40,300,0.26,412190,0
209,835,1,0,0,70,240,500,1.29,373584,1
209,835,0,0,1,10,60,500,0.52,257619,0
209,836,1,0,0,100,15,500,1.03,412190,1
209,836,0,0,1,70,15,300,0.52,257619,0
209,836,1,0,0,40,60,500,0.52,373584,0
209,836,0,1,0,40,15,200,1.29,257619,0
210,837,0,1,0,100,60,500,0.26,257619,1
210,837,0,0,1,10,15,200,0.26,373584,0
210,837,0,0,1,70,60,200,1.29,412190,0
210,837,0,1,0,70,40,200,1.03,373584,0
210,838,1,0,0,100,240,200,0.52,257619,1
210,838,0,0,1,100,40,300,1.29,373584,0
210,838,1,0,0,10,60,300,1.03,257619,0
210,838,0,1,0,10,240,300,0.52,412190,0
210,839,0,0,1,40,240,500,1.03,257619,1
210,839,1,0,0,40,40,300,0.26,412190,0
210,839,1,0,0,70,240,500,1.29,373584,0
210,839,0,0,1,10,60,500,0.52,257619,0
210,840,1,0,0,100,15,500,1.03,412190,1
210,840,0,0,1,70,15,300,0.52,257619,0
210,840,1,0,0,40,60,500,0.52,373584,0
210,840,0,1,0,40,15,200,1.29,257619,0
211,841,0,1,0,100,60,500,0.26,257619,1
211,841,0,0,1,10,15,200,0.26,373584,0
211,841,0,0,1,70,60,200,1.29,412190,0
211,841,0,1,0,70,40,200,1.03,373584,0
211,842,1,0,0,100,240,200,0.52,257619,0
211,842,0,0,1,100,40,300,1.29,373584,1
211,842,1,0,0,10,60,300,1.03,257619,0
211,842,0,1,0,10,240,300,0.52,412190,0
211,843,0,0,1,40,240,500,1.03,257619,0
211,843,1,0,0,40,40,300,0.26,412190,0
211,843,1,0,0,70,240,500,1.29,373584,0
211,843,0,0,1,10,60,500,0.52,257619,1
211,844,1,0,0,100,15,500,1.03,412190,0
211,844,0,0,1,70,15,300,0.52,257619,1
211,844,1,0,0,40,60,500,0.52,373584,0
211,844,0,1,0,40,15,200,1.29,257619,0
212,845,0,1,0,100,60,500,0.26,257619,1
212,845,0,0,1,10,15,200,0.26,373584,0
212,845,0,0,1,70,60,200,1.29,412190,0
212,845,0,1,0,70,40,200,1.03,373584,0
212,846,1,0,0,100,240,200,0.52,257619,1
212,846,0,0,1,100,40,300,1.29,373584,0
212,846,1,0,0,10,60,300,1.03,257619,0
212,846,0,1,0,10,240,300,0.52,412190,0
212,847,0,0,1,40,240,500,1.03,257619,1
212,847,1,0,0,40,40,300,0.26,412190,0
212,847,1,0,0,70,240,500,1.29,373584,0
212,847,0,0,1,10,60,500,0.52,257619,0
212,848,1,0,0,100,15,500,1.03,412190,0
212,848,0,0,1,70,15,300,0.52,257619,1
212,848,1,0,0,40,60,500,0.52,373584,0
212,848,0,1,0,40,15,200,1.29,257619,0
213,849,0,1,0,100,60,500,0.26,257619,0
213,849,0,0,1,10,15,200,0.26,373584,0
213,849,0,0,1,70,60,200,1.29,412190,1
213,849,0,1,0,70,40,200,1.03,373584,0
213,850,1,0,0,100,240,200,0.52,257619,0
213,850,0,0,1,100,40,300,1.29,373584,0
213,850,1,0,0,10,60,300,1.03,257619,0
213,850,0,1,0,10,240,300,0.52,412190,1
213,851,0,0,1,40,240,500,1.03,257619,0
213,851,1,0,0,40,40,300,0.26,412190,0
213,851,1,0,0,70,240,500,1.29,373584,1
213,851,0,0,1,10,60,500,0.52,257619,0
213,852,1,0,0,100,15,500,1.03,412190,0
213,852,0,0,1,70,15,300,0.52,257619,0
213,852,1,0,0,40,60,500,0.52,373584,1
213,852,0,1,0,40,15,200,1.29,257619,0
214,853,0,1,0,100,60,500,0.26,257619,1
214,853,0,0,1,10,15,200,0.26,373584,0
214,853,0,0,1,70,60,200,1.29,412190,0
214,853,0,1,0,70,40,200,1.03,373584,0
214,854,1,0,0,100,240,200,0.52,257619,0
214,854,0,0,1,100,40,300,1.29,373584,1
214,854,1,0,0,10,60,300,1.03,257619,0
214,854,0,1,0,10,240,300,0.52,412190,0
214,855,0,0,1,40,240,500,1.03,257619,0
214,855,1,0,0,40,40,300,0.26,412190,0
214,855,1,0,0,70,240,500,1.29,373584,1
214,855,0,0,1,10,60,500,0.52,257619,0
214,856,1,0,0,100,15,500,1.03,412190,0
214,856,0,0,1,70,15,300,0.52,257619,1
214,856,1,0,0,40,60,500,0.52,373584,0
214,856,0,1,0,40,15,200,1.29,257619,0
215,857,0,1,0,100,60,500,0.26,257619,1
215,857,0,0,1,10,15,200,0.26,373584,0
215,857,0,0,1,70,60,200,1.29,412190,0
215,857,0,1,0,70,40,200,1.03,373584,0
215,858,1,0,0,100,240,200,0.52,257619,1
215,858,0,0,1,100,40,300,1.29,373584,0
215,858,1,0,0,10,60,300,1.03,257619,0
215,858,0,1,0,10,240,300,0.52,412190,0
215,859,0,0,1,40,240,500,1.03,257619,1
215,859,1,0,0,40,40,300,0.26,412190,0
215,859,1,0,0,70,240,500,1.29,373584,0
215,859,0,0,1,10,60,500,0.52,257619,0
215,860,1,0,0,100,15,500,1.03,412190,1
215,860,0,0,1,70,15,300,0.52,257619,0
215,860,1,0,0,40,60,500,0.52,373584,0
215,860,0,1,0,40,15,200,1.29,257619,0
216,861,0,1,0,100,60,500,0.26,257619,1
216,861,0,0,1,10,15,200,0.26,373584,0
216,861,0,0,1,70,60,200,1.29,412190,0
216,861,0,1,0,70,40,200,1.03,373584,0
216,862,1,0,0,100,240,200,0.52,257619,0
216,862,0,0,1,100,40,300,1.29,373584,1
216,862,1,0,0,10,60,300,1.03,257619,0
216,862,0,1,0,10,240,300,0.52,412190,0
216,863,0,0,1,40,240,500,1.03,257619,0
216,863,1,0,0,40,40,300,0.26,412190,0
216,863,1,0,0,70,240,500,1.29,373584,1
216,863,0,0,1,10,60,500,0.52,257619,0
216,864,1,0,0,100,15,500,1.03,412190,1
216,864,0,0,1,70,15,300,0.52,257619,0
216,864,1,0,0,40,60,500,0.52,373584,0
216,864,0,1,0,40,15,200,1.29,257619,0
217,865,0,1,0,100,60,500,0.26,257619,0
217,865,0,0,1,10,15,200,0.26,373584,1
217,865,0,0,1,70,60,200,1.29,412190,0
217,865,0,1,0,70,40,200,1.03,373584,0
217,866,1,0,0,100,240,200,0.52,257619,0
217,866,0,0,1,100,40,300,1.29,373584,1
217,866,1,0,0,10,60,300,1.03,257619,0
217,866,0,1,0,10,240,300,0.52,412190,0
217,867,0,0,1,40,240,500,1.03,257619,0
217,867,1,0,0,40,40,300,0.26,412190,0
217,867,1,0,0,70,240,500,1.29,373584,0
217,867,0,0,1,10,60,500,0.52,257619,1
217,868,1,0,0,100,15,500,1.03,412190,1
217,868,0,0,1,70,15,300,0.52,257619,0
217,868,1,0,0,40,60,500,0.52,373584,0
217,868,0,1,0,40,15,200,1.29,257619,0
218,869,0,1,0,100,60,500,0.26,257619,1
218,869,0,0,1,10,15,200,0.26,373584,0
218,869,0,0,1,70,60,200,1.29,412190,0
218,869,0,1,0,70,40,200,1.03,373584,0
218,870,1,0,0,100,240,200,0.52,257619,1
218,870,0,0,1,100,40,300,1.29,373584,0
218,870,1,0,0,10,60,300,1.03,257619,0
218,870,0,1,0,10,240,300,0.52,412190,0
218,871,0,0,1,40,240,500,1.03,257619,0
218,871,1,0,0,40,40,300,0.26,412190,1
218,871,1,0,0,70,240,500,1.29,373584,0
218,871,0,0,1,10,60,500,0.52,257619,0
218,872,1,0,0,100,15,500,1.03,412190,0
218,872,0,0,1,70,15,300,0.52,257619,1
218,872,1,0,0,40,60,500,0.52,373584,0
218,872,0,1,0,40,15,200,1.29,257619,0
219,873,0,1,0,100,60,500,0.26,257619,0
219,873,0,0,1,10,15,200,0.26,373584,0
219,873,0,0,1,70,60,200,1.29,412190,1
219,873,0,1,0,70,40,200,1.03,373584,0
219,874,1,0,0,100,240,200,0.52,257619,0
219,874,0,0,1,100,40,300,1.29,373584,0
219,874,1,0,0,10,60,300,1.03,257619,1
219,874,0,1,0,10,240,300,0.52,412190,0
219,875,0,0,1,40,240,500,1.03,257619,0
219,875,1,0,0,40,40,300,0.26,412190,0
